"TimeStamp","Mean Gradient Total","Mean Gradient Horizontal","Mean Gradient Vertical","Twist (alpha)","Mean Inclination angle from Radial","Mean Photospheric Magnetic Free Energy","Mean Shear Angle","Fraction Area Shear gt 45 deg","Mean Vertical Current Density","Unsigned Magnetic Flux in Gauss/Cm^2","Total Unsigned current Ampere","Total Photospheric Energy Density","Total Unsigned Current Helicity","Absolute Val of Current Helicity"
"2014/06/10 21:34","98.06","58.18899999999999","102.968","0.00677666","50.646","11076.67","43.631","43.331","0.04508979","6.530048E22","1.04086E14","1.457895E24","4982.349","317.6020000000001"
"2014/06/10 21:46","98.143","58.65","103.381","0.00752237","50.87600000000001","11293.81","43.903","43.869","0.01626564","6.489075E22","1.024355E14","1.462416E24","4905.852","353.092"
"2014/06/10 21:58","97.766","58.521","103.242","0.00733445","50.9","11298.73","43.839","43.743","0.00582772","6.492434E22","1.018052E14","1.462949E24","4901.5909999999985","344.642"
"2014/06/10 22:10","97.899","58.441","103.31","0.00703635","50.792","11295.23","43.813","43.716","-0.03775452","6.487502E22","1.011713E14","1.455894E24","4887.995","331.06"
"2014/06/10 22:22","98.483","58.706","103.944","0.00745623","50.758","11260.37","43.625","43.378","-0.04919241","6.490962E22","1.016227E14","1.446945E24","4905.148","351.802"
"2014/06/10 22:34","98.488","58.746","103.489","0.00803299","50.476000000000006","11218.44","43.347","42.957","-0.03111829","6.502469E22","1.018038E14","1.439516E24","4939.956","379.68300000000005"
"2014/06/10 22:46","98.638","58.49","103.951","0.00726554","50.284","11125.07","43.242","42.67","-0.04474039","6.524841E22","1.025601E14","1.432308E24","4998.59","344.353"
"2014/06/10 22:58","98.65","58.319","104.002","0.00804099","50.144","11077.97","43.212","42.61","-0.05300958","6.548228E22","1.025857E14","1.431967E24","4990.772","382.048"
"2014/06/10 23:10","97.74","57.705","103.026","0.00820252","50.346","11095.44","43.393","43.151","-0.06438224","6.511945E22","1.010208E14","1.430953E24","4939.35","388.159"
"2014/06/10 23:22","97.312","57.613","102.406","0.00765172","50.38399999999999","11034.1","43.506","43.414","-0.06980461","6.515878E22","1.018918E14","1.433887E24","4927.8","361.114"
"2014/06/10 23:34","97.215","57.518","101.906","0.0081064","50.308","10974.72","43.471","43.239","-0.04066437","6.526822E22","1.023541E14","1.433049E24","4898.368","382.245"
