"TimeStamp","Mean Gradient Total","Mean Gradient Horizontal","Mean Gradient Vertical","Twist (alpha)","Mean Inclination angle from Radial","Mean Photospheric Magnetic Free Energy","Mean Shear Angle","Fraction Area Shear gt 45 deg","Mean Vertical Current Density","Unsigned Magnetic Flux in Gauss/Cm^2","Total Unsigned current Ampere","Total Photospheric Energy Density","Total Unsigned Current Helicity","Absolute Val of Current Helicity"
"2014/03/09 21:46","124.833","49.267","125.828","0.00689651","30.011","1722.404","24.092","5.792999999999998","0.58691579","3.054467E21","5.034106E12","1.192436E22","218.591","8.456"
"2014/03/09 21:58","124.89","49.18","125.438","0.00310462","29.88","1675.78","23.692","5.2410000000000005","0.68287057","3.036747E21","4.867364E12","1.15504E22","209.423","3.793"
"2014/03/09 22:10","122.395","48.45","122.607","0.01157677","30.109","1647.071","23.895","5.29","0.69066072","3.035125E21","4.865702E12","1.153626E22","207.712","13.987"
"2014/03/09 22:22","122.077","47.812","122.338","0.00439942","30.117","1661.707","24.016","5.589","0.66833627","3.048992E21","4.848547E12","1.176677E22","206.114","5.327000000000001"
"2014/03/09 22:34","122.787","47.794","122.55","0.00496429","29.437","1599.612","23.474","4.797","0.69525284","3.08501E21","4.84719E12","1.138017E22","206.139","6.115"
"2014/03/09 22:46","121.704","47.32","121.371","0.00525041","29.82","1592.761","23.691","5.336","0.75161368","3.105271E21","4.860929E12","1.157469E22","204.999","6.426"
"2014/03/09 22:58","119.933","46.44","119.526","0.00323159","29.996","1582.0410000000004","23.914","5.268","0.61864251","3.074113E21","4.692703E12","1.144636E22","198.067","3.902"
"2014/03/09 23:10","118.171","45.089","117.781","-0.00187143","29.957","1542.231","24.21","5.9220000000000015","0.27882677","3.231414E21","4.877252E12","1.200216E22","202.68400000000003","2.33"
"2014/03/09 23:22","115.718","44.227","115.562","-0.00303539","29.421","1513.723","23.583","4.409","0.38896403","3.147364E21","4.549341E12","1.121542E22","193.584","3.716"
"2014/03/09 23:34","117.138","44.459","117.095","-2.3353E-4","29.557","1543.803","23.536","4.7","0.42213261","3.080555E21","4.428482E12","1.11246E22","188.104","0.282"
"2014/03/09 23:46","118.337","44.977","117.791","-0.00109647","29.93","1558.454","23.726","4.785","0.44726425","3.112926E21","4.397959E12","1.137505E22","188.29","1.3430000000000002"
"2014/03/09 23:58","118.188","45.081","117.856","8.095E-5","29.858","1513.59","23.588","4.789","0.42229759999999994","3.156219E21","4.486619E12","1.129081E22","190.759","0.1"
"2014/03/10 00:10","116.522","44.035","116.113","0.00237343","30.342","1525.2020000000002","24.116","5.3439999999999985","0.28801745","3.199198E21","4.724447E12","1.175013E22","199.174","2.945"
"2014/03/10 00:22","115.677","43.588","115.215","-0.00163031","30.455","1486.681","23.825","5.271","0.27629411","3.232833E21","4.870589E12","1.161132E22","203.952","2.039"
"2014/03/10 00:34","114.788","43.047","114.336","-0.00212542","30.476","1511.529","24.116","5.888","0.45921138","3.231582E21","4.658983E12","1.179535E22","196.321","2.654"
"2014/03/10 00:46","117.374","44.691","116.325","-0.00167995","30.331","1560.69","24.176","5.158","0.51981544","3.254121E21","4.752467E12","1.217484E22","201.891","2.1180000000000003"
"2014/03/10 00:58","115.033","44.03100000000001","114.352","-0.00235298","31.018","1562.194","24.612","6.29","0.27855957","3.299359E21","4.834463E12","1.256623E22","202.094","2.985"
"2014/03/10 01:10","116.307","44.602","115.813","0.00269374","30.827","1553.73","24.275","6.04","0.29564643","3.272933E21","4.897857E12","1.22299E22","203.204","3.423"
"2014/03/10 01:22","117.17","44.844","116.671","0.00136652","30.854","1578.0379999999998","24.176","6.12","0.33461165","3.279442E21","4.848864E12","1.246525E22","203.512","1.736"
"2014/03/10 01:34","116.509","44.69","116.059","0.00229057","30.489","1537.352","23.84","5.254","0.16569605","3.261491E21","4.774394E12","1.204586E22","202.689","2.892"
"2014/03/10 01:46","117.105","44.28","116.539","0.00305701","30.332","1517.9779999999996","23.87","5.674","0.28393665","3.316878E21","4.877376E12","1.21521E22","205.368","3.9"
"2014/03/10 01:58","116.973","43.739","116.292","-0.00103334","29.69","1496.973","23.531","4.7189999999999985","0.27034095","3.314124E21","4.839031E12","1.183882E22","207.103","1.324"
"2014/03/10 02:10","116.426","43.584","115.795","-0.00209497","30.56","1516.414","24.031","5.825","0.20323722","3.372339E21","5.024171E12","1.237722E22","211.443","2.733"
"2014/03/10 02:22","116.959","43.918","116.458","-0.0018192","30.294","1528.042","23.899","5.582999999999998","0.35014504","3.3003440000000003E21","4.997428E12","1.213931E22","213.168","2.325"
"2014/03/10 02:34","118.36","44.207","117.752","0.00121627","29.529","1548.787","23.823","5.103","0.39330554","3.344259E21","4.954718E12","1.233498E22","212.356","1.575"
"2014/03/10 02:46","119.147","44.652","118.561","-8.6314E-4","28.886","1548.284","23.397","3.989","0.23190725","3.367035E21","5.04753E12","1.221788E22","216.905","1.133"
"2014/03/10 02:58","119.722","44.712","118.904","0.0051213000000000005","29.552","1567.256","23.948","5.17","0.44032273","3.403618E21","5.031745E12","1.264026E22","212.679","6.7860000000000005"
"2014/03/10 03:10","120.915","45.275","120.278","0.00235165","29.413","1612.171","23.937","5.009","0.27852386","3.425603E21","5.285842E12","1.295112E22","225.959","3.161"
"2014/03/10 03:22","119.31","44.46100000000001","119.205","0.00446637","29.431","1624.11","24.017","4.6560000000000015","0.35977226","3.387014E21","5.213781E12","1.28788E22","222.174","5.957999999999998"
"2014/03/10 03:34","120.554","45.669","120.574","0.00596211","30.411","1648.12","24.083","5.735","0.38193282","3.394864E21","5.254799E12","1.316767E22","224.062","8.017999999999999"
