"TimeStamp","Mean Gradient Total","Mean Gradient Horizontal","Mean Gradient Vertical","Twist (alpha)","Mean Inclination angle from Radial","Mean Photospheric Magnetic Free Energy","Mean Shear Angle","Fraction Area Shear gt 45 deg","Mean Vertical Current Density","Unsigned Magnetic Flux in Gauss/Cm^2","Total Unsigned current Ampere","Total Photospheric Energy Density","Total Unsigned Current Helicity","Absolute Val of Current Helicity"
"2013/10/07 13:34","126.7","47.775","124.144","0.00978412","30.576","1497.8239999999996","26.519","8.868","0.18359387","1.482098E21","2.72164E12","6.011292E21","96.565","5.211"
"2013/10/07 13:46","126.262","48.242","123.175","0.00930858","30.103","1476.47","25.831","7.347","0.04044802","1.461551E21","2.754864E12","5.817748E21","99.286","4.875"
"2013/10/07 13:58","125.895","47.967","123.132","-2.424E-5","30.047","1399.86","24.906","6.16","-0.11094422","1.49747E21","2.728723E12","5.673901E21","98.39","0.013"
"2013/10/07 14:10","125.378","47.635","122.393","0.0173656","30.292","1409.21","25.376","6.134","0.61354941","1.491721E21","2.818448E12","5.766069E21","100.708","9.149"
"2013/10/07 14:22","124.796","46.804","121.974","0.00971616","29.75","1363.398","24.829","5.665","0.23405629","1.528048E21","2.719E12","5.721665E21","97.13","5.178"
"2013/10/07 14:34","121.645","46.322","119.24","0.00263016","29.944000000000006","1326.195","25.145","6.669","-0.02355836","1.522398E21","2.772665E12","5.625417E21","97.475","1.388"
"2013/10/07 14:46","118.161","44.463","115.625","0.01148319","29.954","1323.2779999999998","24.833","5.195","0.22489165","1.5175719999999999E21","2.697176E12","5.581414E21","96.258","6.009"
"2013/10/07 14:58","120.507","45.809","117.445","0.00550163","29.642","1331.6470000000004","24.45","4.759","-0.040302099999999993","1.50697E21","2.627953E12","5.499992E21","94.887","2.863"
"2013/10/07 15:10","124.757","46.59","121.754","0.00352784","28.827","1366.312","23.996","3.869","0.04261527","1.526181E21","2.669098E12","5.534294E21","98.576","1.879"
"2013/10/07 15:22","121.963","45.479","119.024","0.00424415","29.482","1318.851","24.633000000000006","5.1","0.01456109","1.582587E21","2.950658E12","5.804448E21","104.604","2.299"
"2013/10/07 15:34","121.654","46.00100000000001","118.344","0.00359132","29.834","1359.605","25.091","5.69","0.08360274","1.5708999999999999E21","2.940658E12","5.965754E21","104.431","1.927"
"2013/10/07 15:46","124.354","47.042","120.803","0.00284321","30.192","1444.529","25.185","5.425","0.07147482","1.5343239999999999E21","2.887402E12","6.046791E21","105.318","1.523"
"2013/10/07 15:58","122.294","47.206","118.404","3.8442E-4","30.008000000000006","1420.273","25.921","6.211","0.12648186","1.490097E21","2.805999E12","5.800023E21","101.228","0.202"
"2013/10/07 16:10","122.758","46.699","119.228","-0.00294059","30.127","1459.5279999999998","25.145","6.0920000000000005","0.14179759","1.5547879999999999E21","2.930995E12","6.140594E21","106.048","1.5930000000000002"
"2013/10/07 16:22","118.65","46.422","115.389","-0.00346133","31.285","1482.3570000000002","26.286","8.067","0.13786387","1.539402E21","2.8906E12","6.272073E21","102.398","1.845"
