"TimeStamp","Mean Gradient Total","Mean Gradient Horizontal","Mean Gradient Vertical","Twist (alpha)","Mean Inclination angle from Radial","Mean Photospheric Magnetic Free Energy","Mean Shear Angle","Fraction Area Shear gt 45 deg","Mean Vertical Current Density","Unsigned Magnetic Flux in Gauss/Cm^2","Total Unsigned current Ampere","Total Photospheric Energy Density","Total Unsigned Current Helicity","Absolute Val of Current Helicity"
"2014/12/25 14:10","113.926","38.889","113.327","-0.02033954","25.131","1430.503","20.816","0.735","0.27838674","2.114563E21","2.545136E12","6.46112E21","112.288","17.609"
"2014/12/25 14:22","114.398","38.545","114.256","-0.0152016","25.259","1462.029","21.059","1.002","0.15425169","2.165945E21","2.616832E12","6.784086E21","115.129","13.419"
"2014/12/25 14:34","116.896","39.089","116.567","-0.01409213","25.379","1454.774","20.983","1.131","0.16287078","2.19103E21","2.685269E12","6.83543E21","117.796","12.611"
"2014/12/25 14:46","116.832","39.519","116.578","-0.01255863","25.215","1467.997","20.93","1.073","0.05954893","2.166774E21","2.598852E12","6.722098E21","115.315","11.252"
"2014/12/25 14:58","118.298","39.593","118.34","-0.01251555","25.167","1456.1170000000004","20.938","0.967","0.11476018","2.153081E21","2.59018E12","6.601952E21","115.065","11.167"
"2014/12/25 15:10","117.484","40.029","117.554","-0.00889526","24.933000000000003","1493.341","20.961","0.7829999999999999","0.07137807","2.121096E21","2.558916E12","6.586283E21","114.912","7.905"
"2014/12/25 15:22","121.456","40.791","121.477","-0.01140832","24.941","1554.731","21.203000000000007","0.975","-0.07544683","2.1096280000000001E21","2.535664E12","6.778578E21","114.653","10.16"
"2014/12/25 15:34","118.044","40.451","117.706","-0.01262937","25.224","1518.825","21.355","1.053","-0.06750251","2.109201E21","2.493191E12","6.706744E21","110.984","11.135"
"2014/12/25 15:46","117.158","40.405","117.359","-0.01751393","24.837","1488.024","20.963","0.861","-0.08620802","2.085619E21","2.489026E12","6.424498E21","111.969","15.36"
"2014/12/25 15:58","118.129","40.75","117.968","-0.01902266","25.012","1558.43","21.757","1.225","-0.21109791","2.128463E21","2.663098E12","6.925095E21","119.383","16.898"
"2014/12/25 16:10","115.443","40.485","115.114","-0.01255205","25.312","1545.456","21.785","0.929","0.09287763","2.109173E21","2.515082E12","6.848969E21","112.1","11.003"
"2014/12/25 16:22","115.48","40.019","115.511","-0.01576245","25.329","1535.882","21.812","1.017","0.04484014","2.160257E21","2.658526E12","7.016635E21","118.361","14.118"
"2014/12/25 16:34","117.307","40.634","117.46","-0.016178","25.515","1587.3829999999996","21.955","1.869","-0.08932188","2.156905E21","2.69817E12","7.106454E21","122.287","14.741"
"2014/12/25 16:46","116.902","40.799","116.834","-0.01483119","25.536","1601.213","22.246","1.431","-0.01811121","2.218885E21","2.799849E12","7.432052E21","124.745","13.847"
"2014/12/25 16:58","116.164","40.902","116.422","-0.01794811","25.265","1585.293","21.832","1.017","0.13976465","2.215139E21","2.713945E12","7.248683E21","122.492","16.862000000000002"
"2014/12/25 17:10","113.84","39.18","114.478","-0.01611586","25.28","1577.505","21.952","1.311","0.31786096","2.289034E21","2.747181E12","7.508463E21","123.948","15.559"
"2014/12/25 17:22","113.089","38.086","113.496","-0.01562494","25.447","1509.799","21.91","1.271","0.37430853","2.361842E21","2.868097E12","7.573184E21","127.324","15.302"
"2014/12/25 17:34","111.722","37.469","112.408","-0.01622012","25.168000000000006","1528.491","22.145","1.4369999999999998","0.17232957","2.397953E21","2.856425E12","7.77047E21","126.64","16.043"
"2014/12/25 17:46","111.589","37.043","112.162","-0.01560774","24.926","1524.311","21.939","1.351","0.13681358","2.454415E21","2.833476E12","7.939508E21","127.071","15.782"
"2014/12/25 17:58","108.713","36.869","108.704","-0.01179262","25.375","1472.439","22.244","1.364","0.13043559","2.587895E21","3.080335E12","8.314632E21","132.578","12.33"
"2014/12/25 18:10","108.421","36.025","108.578","-0.01416728","25.218000000000004","1430.984","22.076","1.305","0.05721194","2.636663E21","3.051108E12","8.300989E21","131.18200000000002","14.95"
"2014/12/25 18:22","107.646","35.52","107.779","-0.01405955","25.054","1414.145","22.138","1.351","0.22104953","2.623091E21","2.97612E12","8.20331E21","126.243","14.68"
"2014/12/25 18:34","105.505","34.361","105.624","-0.01469405","24.849","1381.542","22.006","1.054","0.07670857","2.656111E21","2.976318E12","8.179308E21","127.578","15.337"
"2014/12/25 18:46","105.776","34.116","105.907","-0.01477117","24.818","1334.4129999999998","21.867","1.172","0.00178881","2.668306E21","2.95675E12","8.011928E21","126.753","15.357"
"2014/12/25 18:58","106.034","33.814","106.329","-0.01465102","24.555","1318.682","21.628","1.138","0.17190985","2.612461E21","2.829581E12","7.695071E21","120.204","14.987"
"2014/12/25 19:10","102.999","32.211","103.48","-0.00943992","24.898000000000003","1250.903","21.677","0.821","0.28155622","2.669348E21","2.836691E12","7.688286E21","117.734","9.651"
"2014/12/25 19:22","104.382","31.908","104.902","-0.01119948","24.507","1243.672","21.092","0.447","0.09175447","2.625689E21","2.776149E12","7.392793E21","116.747","11.362"
"2014/12/25 19:34","103.535","31.923","104.011","-0.0079471","24.194000000000006","1239.053","20.869","0.737","0.21245673","2.563259E21","2.598409E12","7.141546E21","109.162","7.8679999999999986"
"2014/12/25 19:46","105.309","32.23","105.279","-0.0139751","24.189","1221.963","20.885","0.56","0.29971391","2.613296E21","2.708281E12","7.241024E21","114.65","14.055"
"2014/12/25 19:58","103.476","31.652","103.547","-0.01204431","24.242","1206.802","20.816","0.383","0.14066443","2.585088E21","2.704485E12","7.104708E21","113.419","11.919"
"2014/12/25 20:10","102.566","31.416","102.614","-0.01241492","23.936","1194.778","20.728","0.32299999999999995","0.06060234","2.530545E21","2.664928E12","6.868903E21","112.004","11.989"
"2014/12/25 20:22","104.09","32.428000000000004","104.105","-0.01075214","24.061","1212.5510000000004","20.775","0.5660000000000001","0.17452483","2.500102E21","2.603592E12","6.832589E21","109.91","10.354"
"2014/12/25 20:34","103.241","32.199","103.096","-0.00907239","24.055","1232.918","20.936","0.612","0.07304954","2.499131E21","2.597395E12","6.95063E21","109.493","8.711"
"2014/12/25 20:46","105.054","33.12","104.616","-0.01094034","24.156","1246.861","21.054","0.422","0.07506093","2.5066160000000003E21","2.688027E12","7.057389E21","113.273","10.55"
"2014/12/25 20:58","105.019","33.726","104.664","-0.01137102","24.19","1267.418","20.823","0.4370000000000001","0.036797","2.459686E21","2.615633E12","6.929679E21","111.367","10.890999999999998"
"2014/12/25 21:10","105.997","34.296","105.685","-0.01455048","24.506","1285.805","21.089","0.41","-0.00698739","2.471211E21","2.664038E12","7.074608000000001E21","112.725","14.108"
"2014/12/25 21:22","108.605","35.206","108.065","-0.01192944","24.474","1351.4129999999998","21.005","0.7509999999999999","-0.00842384","2.364517E21","2.618416E12","6.929477E21","113.499","11.279000000000002"
"2014/12/25 21:34","108.226","35.628","107.765","-0.00814626","24.58","1393.554","21.315","0.97","0.03538264","2.351592E21","2.651473E12","7.060423E21","114.744","7.694"
"2014/12/25 21:46","109.533","36.64","108.888","-0.009780500000000001","24.671","1431.245","21.568","0.746","0.11896482","2.394416E21","2.778955E12","7.392041E21","119.723","9.419"
"2014/12/25 21:58","109.334","36.85","108.806","-0.00846645","24.55","1469.148","21.413","0.905","0.12172114","2.345024E21","2.661679E12","7.33026E21","116.679","8.032"
"2014/12/25 22:10","112.781","37.559","112.557","-0.00882567","24.795","1475.005","21.434","0.773","0.1583818","2.267199E21","2.600104E12","7.098953E21","113.236","8.154"
"2014/12/25 22:22","109.937","37.448","109.723","-0.00968799","24.906","1525.0220000000004","21.686","1.102","0.1426307","2.316842E21","2.691345E12","7.532076E21","117.71","9.129"
"2014/12/25 22:34","108.15","36.88800000000001","108.099","-0.01107005","24.934","1546.878","21.952","1.037","0.08683627","2.341595E21","2.689717E12","7.724251E21","116.495","10.492"
